reprov_fund_total,reprov_fund_anos_finais,reprov_med_total,reprov_med_1serie,pct_internet,pct_biblioteca,pct_lab_informatica,pct_quadra,pct_agua_potavel,pct_sem_esgoto,pct_sem_acessibilidade,pct_alimentacao,qt_salas_media,localizacao,dependencia_adm
4.0,7.3,11.9,20.5,100.0,75.0,50.0,50.0,100.0,0.0,25.0,100.0,9.75,Urbana,Total
0.0,0.0,0.0,0.0,100.0,40.0,20.0,100.0,100.0,0.0,0.0,80.0,10.0,Urbana,Total
3.5,5.5,10.3,11.6,100.0,60.0,60.0,53.333333333333336,100.0,0.0,6.666666666666667,80.0,7.866666666666666,Urbana,Total
3.4,1.2,12.5,13.3,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,8.0,Urbana,Total
0.6,1.1,2.6,1.8,100.0,50.0,0.0,50.0,100.0,0.0,0.0,100.0,8.25,Urbana,Total
3.3,8.7,,,50.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,3.5,Rural,Municipal
5.5,9.5,6.7,9.6,100.0,27.27272727272727,9.090909090909092,9.090909090909092,93.93939393939394,0.0,42.42424242424242,100.0,5.515151515151516,Rural,Total
12.5,14.3,,,100.0,24.324324324324326,21.62162162162162,32.432432432432435,100.0,0.0,10.81081081081081,100.0,9.83783783783784,Urbana,Municipal
5.3,,,,100.0,0.0,0.0,50.0,100.0,0.0,50.0,100.0,11.0,Urbana,Municipal
0.3,0.3,0.8,0.7,100.0,0.0,66.66666666666666,100.0,100.0,0.0,0.0,100.0,12.0,Urbana,Estadual
5.5,6.6,,,66.66666666666666,0.0,44.44444444444444,44.44444444444444,100.0,0.0,88.88888888888889,100.0,7.333333333333333,Total,Municipal
1.7,1.7,1.5,4.5,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,7.0,Total,Estadual
4.4,0.6,,,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,7.666666666666667,Rural,Total
,,6.5,5.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,17.0,Total,Estadual
3.0,4.2,5.3,8.5,100.0,18.181818181818183,81.81818181818183,81.81818181818183,100.0,0.0,54.54545454545454,90.9090909090909,10.454545454545457,Total,Estadual
,,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,14.0,Urbana,Estadual
0.0,0.0,0.0,0.0,100.0,100.0,100.0,33.33333333333333,100.0,0.0,0.0,33.33333333333333,9.333333333333334,Total,Privada
7.3,10.9,4.0,5.2,50.74626865671642,17.91044776119403,11.940298507462686,17.91044776119403,49.25373134328358,37.3134328358209,62.68656716417911,97.01492537313432,6.014925373134329,Total,Total
4.4,7.5,,,65.21739130434783,4.3478260869565215,1.4492753623188406,14.492753623188406,100.0,2.898550724637681,26.08695652173913,100.0,7.72463768115942,Total,Municipal
5.7,,,,100.0,50.0,0.0,50.0,100.0,0.0,50.0,100.0,5.5,Urbana,Municipal
,,3.9,,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Total,Federal
0.2,0.2,0.8,1.6,100.0,100.0,60.0,100.0,100.0,0.0,20.0,100.0,11.4,Urbana,Estadual
2.5,5.2,1.4,2.8,100.0,55.55555555555556,33.33333333333333,33.33333333333333,100.0,0.0,0.0,88.88888888888889,7.888888888888889,Urbana,Total
0.2,0.3,,,97.2972972972973,13.513513513513514,6.756756756756757,17.56756756756757,100.0,0.0,22.972972972972972,100.0,5.891891891891892,Total,Municipal
12.4,12.4,8.8,6.7,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,8.0,Total,Estadual
10.2,,,,66.66666666666666,11.11111111111111,44.44444444444444,22.22222222222222,100.0,0.0,55.55555555555556,100.0,3.888888888888889,Rural,Total
0.6,0.3,0.0,0.0,100.0,75.0,50.0,75.0,100.0,0.0,0.0,50.0,11.75,Total,Privada
2.5,,,,100.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,6.333333333333333,Urbana,Municipal
,,1.3,1.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,17.0,Total,Federal
0.0,,,,100.0,0.0,50.0,0.0,100.0,0.0,50.0,100.0,7.5,Urbana,Municipal
0.0,0.0,,,100.0,50.0,0.0,0.0,100.0,0.0,50.0,0.0,8.5,Total,Privada
,,13.0,19.4,100.0,85.71428571428571,85.71428571428571,57.14285714285714,100.0,0.0,14.285714285714285,100.0,6.428571428571429,Total,Estadual
2.5,2.5,14.3,25.9,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,8.5,Total,Estadual
2.0,4.3,,,100.0,13.333333333333334,6.666666666666667,26.666666666666668,100.0,0.0,0.0,100.0,9.533333333333331,Total,Municipal
0.0,0.0,,,100.0,40.0,30.0,10.0,100.0,0.0,40.0,100.0,7.0,Total,Municipal
2.8,3.0,,,88.63636363636364,4.545454545454546,29.545454545454547,9.090909090909092,100.0,4.545454545454546,36.36363636363637,100.0,4.568181818181818,Total,Municipal
1.1,3.2,,,100.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,9.0,Urbana,Privada
0.9,1.6,4.1,1.4,50.0,16.666666666666664,16.666666666666664,50.0,100.0,16.666666666666664,83.33333333333334,100.0,5.5,Rural,Total
3.0,6.4,8.6,12.6,60.0,30.0,30.0,20.0,100.0,0.0,20.0,100.0,5.4,Total,Total
0.1,0.3,0.0,0.0,100.0,41.66666666666667,41.66666666666667,75.0,91.66666666666666,0.0,0.0,100.0,5.916666666666667,Total,Total
0.4,0.9,0.0,0.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,8.833333333333334,Urbana,Total
0.7,0.8,1.1,2.9,100.0,91.66666666666666,58.333333333333336,50.0,100.0,0.0,8.333333333333332,91.66666666666666,9.75,Total,Total
1.8,1.8,0.7,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,8.0,Total,Estadual
13.5,16.7,0.0,0.0,100.0,33.33333333333333,33.33333333333333,0.0,100.0,0.0,66.66666666666666,100.0,9.333333333333334,Urbana,Total
6.7,,,,100.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,5.25,Total,Municipal
1.5,,,,100.0,0.0,0.0,21.428571428571427,100.0,0.0,0.0,100.0,6.571428571428571,Total,Municipal
8.7,20.0,,,57.14285714285714,0.0,0.0,0.0,100.0,14.285714285714285,100.0,100.0,1.4285714285714286,Rural,Municipal
4.5,4.5,,,100.0,25.0,50.0,25.0,100.0,0.0,25.0,100.0,13.0,Urbana,Municipal
0.2,0.3,,,100.0,0.0,13.333333333333334,40.0,100.0,0.0,6.666666666666667,100.0,7.4,Total,Municipal
3.7,5.7,5.7,0.0,66.66666666666666,0.0,0.0,0.0,100.0,0.0,66.66666666666666,100.0,4.666666666666667,Urbana,Total
6.4,8.8,5.5,7.7,86.0,14.000000000000002,10.0,4.0,100.0,4.0,62.0,100.0,5.04,Total,Total
0.6,1.1,1.3,1.5,100.0,5.0,35.0,45.0,95.0,0.0,0.0,90.0,9.5,Total,Total
12.8,19.7,,,100.0,0.0,0.0,0.0,100.0,0.0,33.33333333333333,100.0,8.666666666666666,Urbana,Municipal
2.6,3.6,0.0,0.0,100.0,25.0,50.0,50.0,100.0,0.0,25.0,100.0,6.75,Total,Total
0.4,0.5,1.2,1.0,100.0,15.384615384615383,30.76923076923077,38.46153846153847,100.0,0.0,23.07692307692308,100.0,9.923076923076923,Total,Total
0.0,0.0,1.1,0.0,100.0,100.0,20.0,100.0,100.0,0.0,0.0,100.0,6.8,Total,Estadual
,,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,8.0,Rural,Total
2.5,5.2,7.2,9.5,100.0,80.0,38.57142857142858,45.71428571428572,100.0,0.0,11.428571428571429,77.14285714285715,10.642857142857142,Total,Total
0.0,0.0,0.7,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,5.5,Total,Estadual
0.9,0.9,0.0,0.0,50.0,50.0,50.0,0.0,100.0,0.0,0.0,100.0,3.5,Total,Estadual
5.4,10.4,,,64.1025641025641,17.94871794871795,0.0,7.6923076923076925,100.0,7.6923076923076925,41.02564102564102,100.0,3.897435897435898,Total,Municipal
7.6,15.1,,,100.0,0.0,27.77777777777778,16.666666666666664,100.0,5.555555555555555,0.0,100.0,6.166666666666667,Total,Municipal
0.8,0.6,5.0,8.0,66.66666666666666,13.333333333333334,13.333333333333334,0.0,100.0,0.0,26.666666666666668,100.0,5.266666666666667,Total,Total
5.4,12.1,,,100.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,12.75,Urbana,Municipal
6.2,8.7,10.2,15.3,98.89705882352942,41.17647058823529,38.23529411764706,54.04411764705882,100.0,0.0,11.76470588235294,44.48529411764706,9.411764705882351,Total,Total
7.8,7.8,6.6,6.8,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,13.5,Urbana,Estadual
0.2,,,,100.0,16.666666666666664,43.93939393939394,37.87878787878788,100.0,0.0,66.66666666666666,100.0,12.696969696969695,Urbana,Municipal
0.0,,,,100.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,5.5,Total,Privada
4.8,6.0,5.7,7.8,92.7710843373494,18.072289156626507,22.89156626506024,31.32530120481928,96.3855421686747,1.2048192771084338,20.48192771084337,91.56626506024097,9.975903614457833,Total,Total
1.3,,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,4.5,Rural,Municipal
6.7,7.3,,,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,6.666666666666667,Urbana,Municipal
3.9,,,,80.0,0.0,10.0,0.0,100.0,0.0,20.0,100.0,3.7,Rural,Municipal
0.0,,,,100.0,50.0,33.33333333333333,0.0,100.0,0.0,33.33333333333333,100.0,5.833333333333333,Urbana,Municipal
7.7,12.6,,,100.0,50.0,0.0,50.0,100.0,0.0,0.0,100.0,7.5,Rural,Municipal
0.0,0.0,,,100.0,7.142857142857142,28.57142857142857,50.0,100.0,3.571428571428571,53.57142857142857,100.0,4.035714285714286,Rural,Total
0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,14.0,Urbana,Estadual
0.0,0.0,,,100.0,40.0,20.0,33.33333333333333,93.33333333333331,0.0,20.0,100.0,10.8,Urbana,Municipal
0.2,0.3,1.5,2.1,100.0,18.75,62.5,56.25,100.0,0.0,12.5,18.75,16.125,Total,Privada
2.7,2.7,2.8,2.2,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Urbana,Estadual
0.4,0.4,,,97.67441860465117,30.23255813953488,4.651162790697675,13.953488372093023,100.0,0.0,51.16279069767442,100.0,4.651162790697675,Total,Municipal
0.1,0.0,0.3,0.0,100.0,13.636363636363637,40.909090909090914,40.909090909090914,68.18181818181817,0.0,77.27272727272727,90.9090909090909,7.681818181818182,Total,Total
2.8,5.8,6.2,9.3,100.0,0.0,75.0,25.0,100.0,0.0,25.0,100.0,9.25,Urbana,Total
10.5,16.7,,,100.0,20.0,0.0,20.0,100.0,0.0,0.0,100.0,9.7,Urbana,Municipal
1.2,0.9,0.0,0.0,100.0,38.46153846153847,15.384615384615383,46.15384615384615,100.0,0.0,30.76923076923077,92.3076923076923,7.538461538461538,Total,Total
1.1,1.3,6.7,9.9,100.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,0.0,33.33333333333333,100.0,6.333333333333333,Total,Estadual
0.7,1.6,2.2,3.6,93.75,68.75,37.5,37.5,100.0,0.0,12.5,37.5,14.0,Total,Privada
0.0,0.0,0.3,0.8,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,12.0,Urbana,Estadual
3.1,3.4,,,100.0,50.0,20.0,0.0,100.0,0.0,20.0,100.0,3.4,Total,Municipal
3.9,3.9,2.9,6.8,100.0,50.0,50.0,50.0,100.0,0.0,0.0,100.0,7.0,Urbana,Estadual
0.9,1.8,4.8,10.2,100.0,100.0,50.0,0.0,100.0,0.0,0.0,100.0,7.0,Urbana,Total
7.1,5.5,0.0,0.0,100.0,42.85714285714285,28.57142857142857,42.85714285714285,100.0,0.0,0.0,85.71428571428571,8.714285714285714,Urbana,Total
1.5,2.0,3.3,3.9,100.0,70.29702970297029,44.55445544554456,66.33663366336634,100.0,0.0,9.9009900990099,88.11881188118812,13.722772277227724,Total,Total
0.0,,,,100.0,50.0,0.0,50.0,100.0,0.0,0.0,0.0,4.0,Urbana,Privada
0.0,0.0,0.0,0.0,90.0,5.0,20.0,26.666666666666668,100.0,1.6666666666666667,20.0,100.0,6.333333333333333,Rural,Total
0.2,0.6,0.2,0.0,100.0,36.36363636363637,40.909090909090914,22.727272727272727,100.0,0.0,27.27272727272727,100.0,5.636363636363637,Rural,Total
5.2,10.8,,,100.0,50.0,0.0,50.0,100.0,0.0,0.0,100.0,8.0,Urbana,Municipal
2.7,5.8,3.6,5.7,100.0,72.72727272727273,45.45454545454545,54.54545454545454,100.0,0.0,18.181818181818183,90.9090909090909,9.545454545454543,Urbana,Total
0.0,,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,3.0,Rural,Municipal
12.6,16.8,,,94.11764705882352,23.52941176470588,17.647058823529413,29.411764705882355,100.0,0.0,35.294117647058826,88.23529411764706,6.705882352941177,Urbana,Municipal
0.7,,,,100.0,36.36363636363637,0.0,27.27272727272727,100.0,9.090909090909092,45.45454545454545,100.0,7.454545454545454,Total,Municipal
3.5,6.1,6.2,10.1,100.0,69.04761904761905,47.61904761904761,33.33333333333333,100.0,0.0,7.142857142857142,73.80952380952381,12.238095238095235,Urbana,Total
1.2,2.4,1.5,2.9,100.0,68.0,44.0,52.0,100.0,2.0,4.0,32.0,11.02,Total,Privada
2.1,4.3,,,100.0,14.285714285714285,14.285714285714285,14.285714285714285,100.0,0.0,14.285714285714285,100.0,9.0,Urbana,Municipal
13.4,17.8,,,100.0,37.5,8.333333333333332,8.333333333333332,100.0,0.0,16.666666666666664,100.0,5.833333333333333,Total,Municipal
0.0,,,,100.0,0.0,0.0,0.0,100.0,0.0,37.5,100.0,3.25,Rural,Municipal
7.3,11.0,,,100.0,50.0,0.0,50.0,100.0,0.0,0.0,100.0,8.0,Urbana,Municipal
2.3,0.8,,,100.0,62.5,25.0,0.0,100.0,0.0,12.5,12.5,7.625,Urbana,Privada
0.7,0.0,6.5,15.4,100.0,0.0,75.0,50.0,100.0,0.0,75.0,100.0,11.0,Urbana,Total
0.0,0.0,,,100.0,100.0,50.0,50.0,100.0,0.0,0.0,0.0,8.0,Total,Privada
,,0.4,0.0,100.0,0.0,50.0,0.0,100.0,0.0,100.0,100.0,7.0,Rural,Estadual
,,1.5,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,4.0,Urbana,Estadual
6.1,10.4,2.8,6.3,100.0,66.66666666666666,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,7.0,Total,Total
3.0,2.5,0.6,0.0,29.82456140350877,7.017543859649122,5.263157894736842,1.7543859649122806,92.98245614035088,21.052631578947366,91.2280701754386,100.0,3.210526315789474,Rural,Total
3.8,2.4,,,100.0,9.090909090909092,45.45454545454545,27.27272727272727,100.0,0.0,81.81818181818183,90.9090909090909,10.363636363636363,Urbana,Municipal
9.9,9.9,3.2,6.0,100.0,66.66666666666666,66.66666666666666,33.33333333333333,100.0,0.0,33.33333333333333,100.0,13.666666666666666,Total,Estadual
0.0,,,,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,8.0,Urbana,Privada
8.0,8.0,5.1,5.6,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,17.0,Urbana,Estadual
0.0,,,,100.0,100.0,33.33333333333333,0.0,100.0,0.0,0.0,100.0,5.0,Total,Municipal
1.5,1.5,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,9.0,Urbana,Estadual
0.0,,,,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,5.0,Rural,Total
0.9,0.0,6.7,10.3,50.0,50.0,50.0,0.0,100.0,0.0,50.0,100.0,7.0,Total,Estadual
13.5,19.2,0.8,0.0,100.0,14.285714285714285,0.0,42.85714285714285,100.0,0.0,57.14285714285714,85.71428571428571,5.142857142857143,Urbana,Total
5.5,14.7,,,50.0,0.0,25.0,25.0,100.0,25.0,0.0,100.0,9.75,Urbana,Municipal
0.0,0.0,0.0,0.0,100.0,66.66666666666666,0.0,33.33333333333333,100.0,0.0,66.66666666666666,33.33333333333333,10.0,Total,Privada
2.8,,,,100.0,60.0,20.0,20.0,100.0,0.0,0.0,100.0,6.6,Urbana,Municipal
9.4,14.6,0.0,0.0,100.0,16.666666666666664,22.22222222222222,5.555555555555555,100.0,0.0,13.88888888888889,97.2222222222222,2.833333333333333,Total,Total
0.9,2.9,,,100.0,50.0,25.0,0.0,100.0,0.0,50.0,0.0,5.5,Urbana,Privada
3.4,5.5,6.7,11.3,100.0,50.0,50.0,16.666666666666664,100.0,0.0,33.33333333333333,100.0,5.666666666666667,Total,Total
0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,8.0,Urbana,Estadual
,,4.8,4.9,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Total,Estadual
3.2,3.5,,,100.0,0.0,0.0,0.0,100.0,0.0,50.0,100.0,6.5,Rural,Total
0.0,0.0,,,100.0,100.0,0.0,33.33333333333333,100.0,0.0,33.33333333333333,66.66666666666666,8.666666666666666,Urbana,Privada
2.6,4.6,4.3,6.8,100.0,36.36363636363637,9.090909090909092,9.090909090909092,100.0,0.0,9.090909090909092,90.9090909090909,6.818181818181818,Total,Total
1.4,2.1,0.0,0.0,80.0,20.0,0.0,0.0,100.0,0.0,20.0,0.0,4.2,Urbana,Privada
0.0,0.0,,,100.0,25.0,50.0,25.0,100.0,0.0,75.0,100.0,9.0,Urbana,Municipal
1.7,4.2,,,100.0,100.0,20.0,20.0,100.0,0.0,20.0,100.0,10.4,Total,Municipal
4.7,5.5,,,60.0,10.0,15.0,5.0,85.0,10.0,35.0,100.0,3.8,Rural,Total
,,0.9,1.2,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,11.0,Urbana,Estadual
4.8,4.8,1.3,1.0,100.0,15.384615384615383,23.07692307692308,50.0,100.0,0.0,84.61538461538461,88.46153846153845,8.423076923076923,Total,Total
0.0,,,,100.0,42.85714285714285,57.14285714285714,28.57142857142857,100.0,0.0,28.57142857142857,100.0,12.714285714285714,Urbana,Municipal
5.4,4.0,3.4,0.0,100.0,80.0,80.0,60.0,100.0,0.0,0.0,100.0,6.4,Total,Total
2.9,,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,9.0,Urbana,Municipal
1.0,1.0,0.8,1.3,100.0,0.0,100.0,50.0,100.0,0.0,0.0,100.0,7.5,Urbana,Estadual
4.1,4.1,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,15.0,Total,Estadual
6.1,7.4,1.3,2.1,100.0,73.33333333333333,46.66666666666666,60.0,100.0,0.0,6.666666666666667,86.66666666666667,9.8,Urbana,Total
0.5,0.8,0.6,0.0,100.0,33.33333333333333,33.33333333333333,0.0,100.0,0.0,33.33333333333333,100.0,7.333333333333333,Urbana,Total
0.0,0.0,,,100.0,100.0,50.0,100.0,100.0,0.0,0.0,50.0,10.5,Urbana,Privada
2.9,,,,66.66666666666666,0.0,0.0,0.0,100.0,0.0,66.66666666666666,100.0,2.333333333333333,Rural,Total
,,0.5,1.3,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,5.0,Urbana,Estadual
0.5,0.0,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,7.333333333333333,Total,Municipal
1.9,2.0,9.3,9.2,100.0,100.0,80.0,80.0,100.0,0.0,0.0,80.0,16.2,Urbana,Estadual
2.7,5.8,8.0,10.3,100.0,75.0,50.0,25.0,100.0,0.0,0.0,100.0,7.25,Total,Total
,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,6.0,Rural,Estadual
14.3,20.0,8.8,14.3,66.66666666666666,0.0,33.33333333333333,16.666666666666664,100.0,0.0,50.0,100.0,5.333333333333333,Total,Total
0.0,,,,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,4.0,Rural,Total
13.9,15.7,,,100.0,33.33333333333333,25.0,16.666666666666664,91.66666666666666,0.0,16.666666666666664,100.0,6.083333333333333,Urbana,Municipal
